a,b,c,d,e,f,g,h,i,j,k,l,label,m,n,o,p,q,r,s,t
-10398.9487371,-6776.29445486,197.307265798,-5655.44835182,-2352.11995608,552.231309531,41.5090049763,3259.91857917,-1431.58740111,5726.90546531,-525.509393297,2806.22786097,overly_attached_girlfriend,-226.702224947,2170.00051309,5310.36497782,-394.919447209,8238.29854007,6369.07432745,4919.03207884,-4250.22494854
-10564.9105225,5645.98161487,-7876.03153632,1014.93669504,7336.40853392,7377.21784725,-2825.80494287,-28.072344868,10373.3241008,1365.81089621,-3589.84382231,-6001.41090352,business_cat,-621.196862919,4909.1003431,625.229316958,2904.57896048,25.3099999618,-2150.70688831,-1541.84765467,529.915532198
295.945091686,12598.5774783,6827.24494088,-996.4196085,2505.06504983,4493.99363381,2999.15326948,-927.994152078,2538.83722589,-1161.81965033,-1503.74380116,-6163.49656268,religion_pigeon,-14489.8017303,-4533.46783645,-573.324459035,-11877.4620165,-6160.88201658,-1028.7585154,4041.23852597,-2499.79854454
5529.91909999,16527.8677515,4290.12128568,-1582.66175189,-5325.00210857,3808.96042554,5497.5180071,-3831.24047326,-11664.8946357,2977.65655678,3296.41480605,1602.89536204,high_expectations_asian_father,-2514.53983255,5020.52010927,-3699.28578671,-4035.64309642,-1998.70791254,3787.26293178,4190.73828383,5753.68736823
-19935.116317,-12694.8025433,-7790.48877582,17336.9663188,1518.12771205,-2260.93577471,7886.91317803,-8992.67358451,1312.8701965,377.954451476,-827.509505061,3307.08638361,advice_god,-3291.95644808,-2196.22473019,1487.50570677,-65.4083250088,-928.931828194,-1927.06821862,-72.2924201279,1560.69505694
10762.7419963,-530.719341689,-1018.58862114,4753.67027202,-6462.4255784,-956.096565376,-3742.47449638,-3388.33816338,4642.7524665,1488.8413406,-2012.66613129,-2262.10887888,lazy_college_senior,8181.62763876,-603.459805909,6909.02582872,-6654.57664661,2184.87668832,-1647.27982627,12140.3125909,1261.23456769
1192.80280349,14011.3085955,-6521.30019634,-1675.32882145,-5415.83421273,1127.6829233,-1930.73234639,-2291.08759227,-97.6795792506,869.259569591,-3880.71725098,6188.93472678,good_guy_greg,6297.11949106,-885.023312237,6463.14445737,-7495.27598177,-4801.33479007,4743.44979249,-841.977077531,-2478.71332596
-17945.3082411,-11109.368944,-943.825067622,2376.45070759,-2476.66304203,2411.353584,-3805.29448947,1240.29378454,-1135.06947953,-4519.43379288,-1024.7238823,-4440.40064401,minor_mistake_marvin,-403.530121818,-1114.46622563,-3503.19742919,4910.63163519,-1731.1414474,6259.3634954,4356.89560371,675.21732596
3537.36913642,-11131.7243613,654.249166531,-3268.83649585,-4214.50817741,230.586387309,-7112.16860669,1665.51126968,2581.83109811,6277.31352973,4508.17418371,4708.71384143,evil_toddler,-1993.88623532,-6461.35534326,-4206.3262861,-1519.49322714,-5119.0606499,1967.4811742,-1339.29803923,-3857.55952319
1531.83399059,8409.18623486,-8857.24114903,3974.34963837,-8734.84146604,-9967.3920051,3082.69600023,6037.5749454,-2837.32264087,-2446.54188054,798.196721339,-635.111870638,paranoid_parrot,1163.51201273,-3684.03781092,-247.16301899,-1688.74407762,1957.44013292,-1944.81153307,2118.60979801,-9664.16988348
-11350.3659789,1158.48027915,-2380.90553294,-8072.92340265,8845.99334003,-9476.39682541,-7547.96070425,-7990.42225784,5469.12034976,-3995.28174825,8616.97781133,-4576.49948148,sheltered_college_freshman,-4060.06540248,-179.923692773,3214.44168596,-1971.20803236,1136.09054507,592.643312559,-1206.70730306,295.509711799
31367.6988036,-4758.64552594,-3589.35775597,6399.09669774,10389.2991037,7147.45694074,-4755.20369197,2597.41269297,-7434.26754828,-1318.42342918,3783.85245561,8742.42146329,unpopular_opinion_puffin,-4862.44881441,-1903.70990807,552.847079166,3279.75269338,3843.87835605,730.337761354,-3639.79820216,-5561.32262288
34001.7247532,-4913.07093755,-2888.03454104,4734.35486944,9601.95267604,570.915551473,-618.032217892,-4266.31377518,-3108.2293021,-4961.55318937,-3362.77340387,-4528.95276433,bad_joke_eel,7756.64793276,-478.531512643,-3483.57362871,-2756.87577785,2465.36198654,1696.62494538,1056.44229167,1753.63774606
-3974.41810998,11215.5566341,729.173025269,-3648.04616681,-2269.60603014,561.417459286,-263.175647579,-1274.61490545,-1577.86505584,-4288.42708068,-7435.50010839,-5538.77793701,confession_bear,99.9085895479,-9155.49117069,528.956972338,5809.41422847,-1360.03171246,-383.865572958,43.187340796,127.036960993
-49.3864077736,12794.7791826,-6524.31744656,774.041052156,-6483.36810091,1494.98468924,-7523.56097538,-2117.71952719,756.801594788,-912.614352184,-3307.66435678,2329.70942761,good_guy_greg,3465.51556461,1133.70224723,8022.92198613,-2940.52878889,-6456.40777507,2833.28694064,831.775497647,-2641.7728897
33742.8184255,-4101.23840501,-2714.11572077,4671.07323649,9352.65963616,627.090167907,-1300.79906327,-6002.64984941,-2444.25114043,-4646.48411072,-576.264881673,-8269.68930768,bad_joke_eel,7745.33705312,-1470.26621366,-4349.5967382,-1431.97377528,692.575740035,-2691.72518493,2693.24904076,-4406.00546834
-18695.1047721,-13829.8223012,3134.01371536,-4981.12612405,-1897.46619572,2378.97072345,-3178.91066057,1969.09400847,-6050.69777807,-7780.43393966,-7854.81961993,1068.95806891,first_day_on_the_internet_kid,-1857.10391682,6787.58895822,-1531.76976371,-5356.89853813,75.7921537809,-5444.20022068,-2274.43510292,119.188728238
21759.2251908,-17137.9298425,9056.07122619,-7722.47442989,-4503.6757924,-1031.47973304,10755.2142683,-477.618615663,20.6725789196,1010.68317098,2068.46230409,4339.08965741,sudden_clarity_clarence,294.017060387,1045.56799452,-5797.30869402,-3677.65881666,-1712.03117187,6688.7986708,-9838.96645285,5724.43586825
16718.0113284,3866.21710537,-7158.20257071,2288.45032887,-4247.86964553,-1684.77834135,-8242.2136016,2394.27963603,2829.16605449,1318.95203818,-2389.46210634,-999.777241886,good_guy_greg,-1000.64594805,4317.05125347,3845.33494735,-1877.53095292,-6278.83287373,1199.3040562,1188.74437421,8082.74715707
-3358.01309585,12935.6478677,-550.926181644,-2137.02762033,-4062.13411491,1037.94708007,-4231.61676516,-2233.39638248,2608.00748576,-3382.54239919,-10077.9027834,-6199.84744042,confession_bear,-2682.37429837,-3062.9587188,2272.99671998,9163.64607044,-5274.41047259,500.132339013,-3235.07581879,4942.24367743
-4942.11383396,7777.1312796,29239.065355,14095.2150288,1847.61124746,-1518.1996429,-2924.40989421,4932.2569701,3570.58481514,-1601.27378294,3254.84180619,-1940.66128824,socially_awkward_penguin,496.667265519,689.40023541,3326.07976572,342.036417796,-2085.23540633,-1287.71590811,-1548.87715223,1137.18197455
5677.30418452,19658.9503032,3462.02146485,395.851806176,-6152.46569441,1115.8308099,6054.60415059,-6219.97496998,-8519.40945147,2966.89885043,6747.7024035,-2656.5762129,high_expectations_asian_father,-4295.26242584,8010.46172492,-2886.28323822,-964.457709422,-3905.53312856,182.830060523,4001.71534039,1646.47251793
-17751.2039249,-9703.404553,-1114.71040193,-787.79852441,352.035921363,2803.37121667,-3010.117173,3106.9797318,-1773.17010422,-45.9013145222,857.425859751,-2171.23735145,minor_mistake_marvin,-2822.16587868,460.83198201,-4934.11840665,3581.62047421,1614.3879126,7893.05924192,8213.52339592,-934.982989291
-12276.1049879,-5854.10959725,-4897.24262302,2940.81294296,-1348.25905487,1771.41972896,92.0812995674,1930.2776477,680.438761538,3065.83509732,-1878.76630538,-449.601234679,overly_attached_girlfriend,997.670213161,3757.6062459,3153.35638032,1474.13759546,9884.85171056,10213.0227468,9105.68465104,-319.676084018
-14683.4925028,-1750.54099163,-5104.91083642,-4682.46276702,10670.6919413,4798.18065183,4449.2162382,6988.90694893,-1663.00958072,9192.6749065,617.086675101,-4260.02911678,college_liberal,5097.35461243,985.849717589,2564.77664887,1027.44595392,-3454.35983663,-1836.24768135,-625.126339193,993.63695963
-10172.9070367,-4174.97906838,-1927.00829162,2688.41068926,-8481.95413706,-4313.8490435,-7096.99272334,-2086.00534619,-5537.23145983,-1472.31891525,7940.07055672,7060.69741422,religion_pigeon,15428.2032666,3679.23102743,-1587.01847152,10108.8564884,3549.94495624,-2768.51291348,-2276.88949945,698.628985403
-20334.738674,-15069.9119593,2353.16118699,-1946.91932152,666.202971153,2647.23295039,-5155.41094127,1426.84390263,-3339.12359024,-3767.82959491,-1795.09965084,-2303.04916921,first_day_on_the_internet_kid,-1916.18819119,4540.33329455,1965.15586281,-2604.29969828,4638.92212313,2479.09328057,-2645.9535012,-1907.67683173
710.425981139,13868.4952923,-6791.68920198,-1383.94056692,-4881.57128654,687.900011142,-4786.27371356,-2332.29830346,1097.37415603,1564.77677967,-4935.45423687,4641.22737166,good_guy_greg,4625.74832685,1710.68355975,5606.40135277,-5423.05543854,-4403.7434728,4603.89225518,-1723.09057679,-1881.84018561
-1818.07289696,13282.303339,-830.117506718,-827.358968763,-3057.17689568,5587.5828917,2840.53626877,71.012484165,-5758.14697282,3941.95787705,1411.04267981,-786.625181915,philosoraptor,-1862.38308008,-3091.51720208,230.581377362,-1313.18089231,6463.4113845,1009.17277958,-7029.35655518,1827.0030547
16578.6035875,-12623.0503161,4469.93678147,-4705.37670139,-8546.97113734,-2793.12263382,-7500.80562567,-6825.69791849,5729.87829307,16468.6644155,-7082.11277781,-599.499543294,lazy_college_senior,2826.58900648,-5230.81867158,-164.107128168,-1797.07241755,5564.280582,-6760.858109,4017.57082692,6276.45422725
-9611.55687417,-8486.53461661,2524.30523247,-8675.65670803,-2289.60855267,1635.13372813,2201.24380703,3166.87405335,-3213.69415539,-935.698348829,1725.81530897,9097.00392155,minor_mistake_marvin,-324.974654206,-1681.88783504,-1812.55066907,-2768.56445623,-3791.19245616,585.980673249,-1461.72670319,2254.28379978
-19603.1409845,-11722.3713263,-8966.82501539,18147.1113875,1794.64402009,-3154.61792523,8699.06349148,-10432.9513165,2056.99687234,2317.04565728,-2513.62689144,2966.11783005,advice_god,-2853.81308125,-1701.52392201,1095.75303236,-655.282041865,-635.864522316,-465.43139067,-1307.71472924,1157.15144057
35102.6591645,-8277.72882479,7577.58587331,-8154.49524169,-1000.93406018,-5129.28755723,-343.111594033,-6593.98876902,-2359.80294715,9744.68570618,-2524.70909911,-2103.10245328,sudden_clarity_clarence,-2987.37198294,4577.37645923,-5591.61110876,-3584.35269255,-526.067444955,4757.99049147,-6445.77432559,-11142.7295727
-17525.8723942,-9687.66006828,-1240.18919483,2015.9136422,-1216.10341473,1735.97204528,-2657.37541823,1176.96244718,-771.543232553,-3056.48740436,-1429.25301024,-4025.67130369,minor_mistake_marvin,-157.226206551,704.166604712,-4257.8047509,5138.18102687,-1961.99773714,6622.86218068,4437.75047991,625.129581599
-2721.62692513,10168.7501406,-7736.35628759,-1414.52622189,-5343.23587643,16808.0242613,4075.03370907,1409.93453291,14710.7766675,-4671.61701868,1964.60832766,1922.71069357,business_cat,2804.83473623,373.808125143,-6273.38509603,-3330.58075512,3788.0796626,880.057720127,-290.333767178,1194.88396231
-2538.75849457,10337.2508605,148.175490792,-2599.87731676,-3687.45742971,6386.03349387,4299.83402959,1590.40834391,-6772.11836646,-421.568118786,2356.59644563,1156.00407738,philosoraptor,-1048.51052342,-5345.2967704,1185.35871977,-1955.48895512,7905.90467272,848.871134493,-4039.84002076,2865.78528838
-792.470913072,10288.9382258,-6817.47968612,5331.29748173,-5264.40348861,15058.2194018,-358.2065043,458.574058726,12157.4461087,-6172.23336792,7265.38994292,205.715283433,business_cat,2596.90891323,2898.48425875,-3056.71374008,-3705.15127593,-733.24632861,-3819.96305619,1264.33727656,916.892187867
-2450.44134164,11264.6947951,283.864371849,-1594.72580127,-3542.63013084,5306.24403995,3790.31567668,484.069872051,-5486.67558077,2760.15137842,3734.73224682,-1527.03105208,philosoraptor,-2776.45888155,-4141.99849203,-184.609486821,-479.645044707,4815.08767127,-885.558849671,-4500.06105746,873.468199645
-18168.8618356,-12423.1116448,2716.86327509,-4277.5735147,-872.021070441,1964.04085981,-2391.09424544,1361.62682106,-5796.90791653,-6004.33881173,-7910.94578988,818.79704628,first_day_on_the_internet_kid,-1493.02032003,7582.12721553,-1695.33934431,-4941.79285183,-279.755943913,-4505.58569745,-2811.58174024,-889.241866153
29916.6486791,-5786.41694084,-4271.9111471,3567.00094535,8783.3490659,5145.92625687,-4723.30150406,3991.89711979,-3579.13042937,927.557896774,-605.421509674,6536.41328719,unpopular_opinion_puffin,-4563.95958861,-2650.72518219,3857.2279249,712.617525684,5240.63060159,-258.898833726,2983.24865511,-6103.06671051
-2078.48312779,12742.0520787,-576.778767476,-970.167344025,-3641.65230622,5755.77921885,3078.66708448,133.988637362,-5843.52420218,3093.60004298,2193.87876027,-988.829339085,philosoraptor,-2370.40890752,-3759.68005483,1029.4553722,-583.1268451,6031.01186576,-517.533070822,-5329.50718496,906.822021084
10.8577748733,13532.475066,-6162.88102538,-1435.05682182,-4936.11770585,1938.94982991,-2484.45018434,-1111.49444993,-1739.2856128,-2190.12987773,-2978.33038468,6451.42405891,good_guy_greg,5511.25373827,-997.053316171,5906.99812829,-5806.28919659,-3396.94376546,5389.19794846,-1553.8445921,-591.977668422
-11366.1040711,1241.00461375,-2596.98241331,-8474.84311722,9200.00533044,-9563.13827322,-7761.43737337,-7986.04123708,5263.86394612,-3786.93449389,9423.63997401,-4942.46345168,sheltered_college_freshman,-3748.95625465,-228.495083182,3341.62474355,-1992.6657358,929.617355756,458.837632907,-1001.74942341,519.021528429
3293.69437224,-9956.94475931,-2077.3862826,2157.14262462,-3159.15926713,-900.575925893,-12056.6649717,756.72590237,2282.38417041,4358.63071165,1401.91703024,-1693.20908247,evil_toddler,-3375.28375348,1701.00334108,-2007.19291846,908.693885965,-3936.81677171,2830.97398852,-1389.96379807,-4378.69363572
701.914301112,12212.2303352,-10439.5589074,4640.32688314,-7575.40226117,-10718.4180754,3470.15900086,4527.19056009,344.049313392,-2922.58547765,1528.3080861,-3265.9862054,paranoid_parrot,871.933839011,-756.75078444,176.086200612,1575.68243237,379.966068897,-4462.03733237,2517.42266706,-8733.33647109
-14700.4108937,-1158.63875603,-5239.00657966,-3905.4233094,11046.7280089,4609.85334136,4456.91935985,6879.97002916,-1301.22253146,10567.407135,317.249253574,-4956.32697613,college_liberal,4324.57030914,1912.31647144,2383.23222687,1239.80490597,-4707.46546224,-2021.06308426,-1683.11550868,799.376647685
-7573.16028953,3638.09108182,19906.862432,18508.0989112,368.863717866,-954.961413817,-4644.02544419,306.688229726,2680.16579906,-1273.93298015,2473.68887413,-3785.71803744,socially_awkward_penguin,4202.48114476,2771.66906323,1344.62189104,1313.79668796,-1651.47837881,-2820.25345874,-1689.17675477,564.8598945
23676.9576574,4970.11186486,-5306.77335037,6695.87599995,3237.68743023,547.161407263,-2886.06775089,2949.02005295,2125.43094843,3338.84420173,1638.05012112,2358.61542216,unpopular_opinion_puffin,-491.939691892,5126.10762113,3748.7039678,-6268.1674554,2101.97928474,-3319.41942999,4263.14618555,7905.15654461
-2154.9033497,12361.5665639,-311.421008528,-1760.44190042,-3280.4439746,6120.29259386,4146.15092191,595.989721941,-6454.54802451,2307.87049803,2055.21870151,422.178958526,philosoraptor,-1463.81510662,-4718.90564034,834.634471492,-1414.5222331,8218.54148438,674.565793454,-5686.00825313,2346.76319891
-14678.3205494,-1662.62728899,-5247.02708772,-4953.94071077,11024.691664,4491.24859972,6152.44131909,7176.10137925,-1847.85922769,9241.69556627,1399.35931616,-4023.19655253,college_liberal,5613.55256439,951.19045787,2650.24184751,970.899863385,-3833.8730177,-1673.6675874,-307.17653522,690.498355301
22362.4405108,-19591.9079106,9791.54412223,-13882.1734662,-7034.76996117,-852.342255512,15452.9342102,-1738.51235766,4036.56760325,-5726.79521187,1797.21861949,1.51384700005,sudden_clarity_clarence,1511.32885157,-1348.25752783,7534.42954889,1251.99172306,246.317484861,-223.089904118,2430.02164691,248.609957033
-14967.2973689,-1858.75999024,-5031.03755445,-4221.38075561,10415.2708252,4894.93220411,4518.81908622,6938.21495747,-1764.65784677,9941.2509951,1534.61872449,-5430.31812905,college_liberal,4344.95340747,559.681202912,2698.47626372,1873.3440714,-4200.7863035,-3385.42563848,288.839853316,-1032.39492868
-18870.9727225,-10992.331171,-8139.39131237,17447.8806844,1699.12469511,-2283.81350375,7325.32672181,-9630.51194027,1572.19736578,413.997527369,-1903.98864707,2957.74199949,advice_god,-1335.95599359,-2191.25945396,144.865776426,10.0281060893,-1521.42934677,-487.529813582,-594.670768659,210.003397115
-4547.31070771,8384.10020283,27739.9989103,13133.4744516,1916.07940404,-797.752032108,-1689.86069893,4786.38084761,2378.15140023,-2341.21327625,1466.44509518,-2305.31175494,socially_awkward_penguin,1481.81097647,-1121.93906062,2258.5843203,-999.448571348,1266.66096317,99.6016064682,406.243776518,-1184.37990732
-11251.56342,2154.10909741,-3446.62921972,-9173.37639261,9289.9198729,-9363.18400867,-8129.87217293,-8306.63605591,4598.12611225,-2331.76608186,9109.39737381,-5506.35700983,sheltered_college_freshman,-3660.21233959,58.1082208981,3376.4779473,-2028.35565279,1673.01202968,1544.94030416,-2379.75104765,1097.52199776
32537.286554,-3392.76126546,-2807.81122507,5374.23913368,8549.88600637,1897.15074449,-3364.86321052,-4957.54428996,-1569.42673122,202.205353097,-1581.96806392,-6506.00641814,bad_joke_eel,4460.84234355,-107.41418517,-5321.11950459,-321.988706449,-995.76168407,-2071.36892392,-603.02976316,-2106.65319512
-1499.70769357,14202.7521262,4914.94634436,-9433.71304382,9553.74512747,-9034.83315323,5792.21447697,200.544575693,4237.08421614,-841.970913524,-4401.05718236,9300.28201717,bad_luck_brian,1434.82443585,157.13055298,-5110.01718022,234.39647489,869.277672374,-643.070830041,1929.19534384,-58.501673452
-18635.2689864,-11287.2547574,-7126.05336573,16439.4347972,965.642983263,-1903.77436839,8503.56961787,-7770.73105918,1600.09755615,-127.821266149,83.964720908,4322.12973098,advice_god,-1516.01710043,-730.155190402,384.172273525,66.0274377902,-3219.71066639,-1130.49601582,-709.843694698,2886.75333805
-18044.3975916,-11355.6617798,505.873921119,-2418.02755996,587.531903721,3877.5438104,-2710.26536268,3989.39913897,-2351.97984147,-819.886769555,-126.279398954,825.934268039,minor_mistake_marvin,-1595.52662059,-689.232631548,-3231.03335756,-150.616490765,-302.591468377,3264.94559139,4510.51253499,-1188.90003478
1011.88877837,-14096.6142626,1827.3143516,-1845.37200173,-5339.15757391,-860.596450147,-8201.35038362,2271.71540689,637.123751529,6530.68624165,3564.31448045,3825.22783811,evil_toddler,-2491.89055607,-4282.41409082,-6245.035108,-1462.25454124,-6518.17915262,1918.26511509,-2398.69093739,-2896.68708375
27585.6315637,-13989.8363388,2412.85221913,-2190.50050473,-5847.78919383,232.536994257,-698.003635514,-5433.86884487,6844.87960751,3983.19636355,-8191.75056909,-6468.55705188,sudden_clarity_clarence,-4470.7806978,12618.0630998,6150.17372848,7887.62676132,3436.0150649,2997.75110952,-5489.75199911,-136.241618222
15586.3395802,408.907590412,-14398.5778722,6014.66238483,-5828.09463585,-16535.8713813,3749.30983487,16405.4540922,-553.062476149,-3133.08884607,-147.205453745,-3823.47681304,paranoid_parrot,-1297.39835081,-794.436614672,-2272.37536333,-3683.09394975,1629.77727881,1599.1360543,-501.020080824,1726.91416917
12917.9942149,-16143.8577525,4456.53136204,-2712.53030319,-6244.96384359,-667.699586711,-11299.6951179,-3825.15967698,2591.8246083,15883.2514555,-4405.26912176,-2179.9794345,lazy_college_senior,-2422.5334874,-5680.15426376,-737.008678723,92.7721868652,4666.35724571,-10883.7143816,7565.66223412,4595.72418078
-3997.53838353,12833.3997183,3701.00306978,-9288.63691871,11698.8148273,-7668.68993062,4293.3665967,731.163458607,4493.09175155,842.297705825,-4995.14078229,9825.87522381,bad_luck_brian,-623.421045429,1647.25566794,-4180.29727719,623.039672952,3179.79275663,-36.5789429697,731.872768189,773.683709959
-4547.1787644,8996.86746163,235.039476572,-1894.16236339,-2221.75882225,5549.11067751,1507.01689223,1323.13117105,-5473.60719473,3770.73493961,1203.66196739,164.350399016,philosoraptor,-4677.49292829,-2357.7413537,-1551.66806139,1550.2904712,4579.05272449,1275.00683008,-6244.33654058,-395.302969679
-6767.6412011,7074.17407808,946.951907911,-5470.25788251,-925.824088909,-900.690766545,-1295.78106688,-1688.59167184,3174.23496656,-1102.90636053,-8026.36111309,-3394.87168773,confession_bear,-2612.54697464,-3069.96669296,-182.411136732,6387.10078982,-191.912674038,-852.552863212,-2725.83830923,-704.146904049
-20982.8000917,-18787.4609903,3240.0003059,5210.04728523,213.569470906,2523.5359204,377.857734159,3548.95940042,-313.834544616,-4278.07285932,2839.4774502,756.358073377,overly_attached_girlfriend,-1415.27875444,-1792.89760318,-4882.07669762,179.028729864,-3619.23021808,1072.0216696,386.52964527,-1725.24292758
14180.8814323,-120.759312183,-12463.9867366,6512.2976768,-6091.89593921,-15457.7942369,1699.82927768,14684.6997807,3705.98308225,-2494.64126321,1394.52618182,-6742.87414223,paranoid_parrot,-2837.80208591,891.347313345,1304.68339112,-249.167370566,2409.48140631,-4810.35857424,2397.11235635,-1301.03664685
-3027.24346783,10361.1072541,481.180294142,-2347.96421522,-3864.27185143,6457.72488049,3108.58575553,1777.23536759,-6942.25656184,3131.54075308,1517.30664294,1367.29799557,philosoraptor,-1912.10088968,-5015.65022932,-440.490096019,-2167.66027568,7352.48466597,886.588854951,-6794.81912286,4196.67513421
22614.4931111,-18826.1837087,10162.583944,-13133.4058773,-7793.56478953,-2458.80879875,14844.5195301,-1093.035023,3092.25611142,-5149.08955097,3239.38281989,-142.405963852,sudden_clarity_clarence,1592.33103563,94.00801128,4686.47277472,1999.34688176,-3776.58412599,-457.463229745,-347.15752125,-719.452615885
-973.27282934,12202.7331258,4447.02505059,-1332.56556331,-3289.66521491,-1901.01536416,1058.36379581,-5237.88984704,-6309.89320038,3031.34783608,2369.02823453,-1320.68539555,high_expectations_asian_father,-7816.68713966,4502.95847431,-6583.69799168,6033.40126069,-2757.25306472,-547.698237605,-1326.33267404,-805.027214771
10626.1604872,-4568.15487627,25730.3902853,11807.3082534,9281.85004154,6722.71592284,-2941.24000963,-1552.03850517,2681.0613543,-35.1412200508,-1228.03948141,-1527.072946,socially_awkward_penguin,245.71379725,133.367861849,3638.39918145,550.293787361,1761.29873174,830.417786729,1830.45248379,-2947.43951053
35694.9243068,-2767.6023204,-3147.02070827,4755.42344544,8602.07639825,-1067.9726195,-972.422041668,-6702.18309943,-1760.26023987,-3372.70997898,-1357.55452343,-6719.03987809,bad_joke_eel,8949.25273994,-37.2286792523,-5595.21702576,-1798.07533228,-1381.27042991,1405.71652665,-1616.1134067,-1028.8514631
-3884.98843591,14424.5339656,2714.62161224,-7376.79947708,10027.3810148,-6376.73638551,259.793021939,-1012.57224731,6139.11024552,241.108597399,-4831.00113031,4888.12076128,bad_luck_brian,-2461.65585551,1820.51998842,-2312.35064665,3082.43011516,3810.87262177,-3210.94279961,4215.51043943,-2451.19916554
-12274.4069224,-233.165307097,-2291.3749313,-9533.49785977,8508.33266542,-6880.03354236,-6875.18232489,-5392.32639825,1851.79245331,-5683.44140289,9988.65033971,-1263.5703298,sheltered_college_freshman,-2988.38170127,-2082.95424172,3579.4245115,-1606.78584485,684.697550768,1522.86536319,-1628.91850013,4737.56196303
-18803.7032245,-13272.6224627,2943.89292119,-4679.33641506,-2265.20033537,2793.21350564,-3163.84032666,1669.70929233,-6153.83736496,-7481.92954346,-7728.61031637,340.935240183,first_day_on_the_internet_kid,-2145.05492551,6426.67289752,-554.40009158,-4419.89263273,787.367813776,-5420.44366627,-1689.23817896,-1114.1986685
-7113.54069977,5261.60076754,25785.7550479,9491.91978569,2767.95367973,-2570.25078708,297.352794608,4732.80670876,3799.23036798,2176.33365778,-501.616567657,-139.580373607,socially_awkward_penguin,-1680.03994839,-946.740504748,-1019.91800994,166.891297908,-24.9234767072,-1649.20467463,-2378.39791612,-2502.15975677
-19216.5792456,-11253.7387632,-7963.81054357,16084.438245,1528.68335488,-1976.92251054,7457.25284746,-7664.30435288,770.473482851,1717.19816656,-1246.66537347,3121.30300689,advice_god,-1373.98039966,-3154.74076907,-278.66206764,-946.393720797,1296.66983997,-707.782376624,-32.3550352279,1940.02370264
31846.8032858,-9097.22235845,-1653.16328202,4496.20578408,7106.94368922,3071.85632273,-1498.83712526,-2643.64496356,-4592.12060753,-5859.14567067,1774.4228242,-4508.63004741,bad_joke_eel,4260.62787338,-4569.48040042,-3350.65435392,-1335.14987322,533.658561133,-1313.39131265,2530.03733343,-3531.40742938
-11685.6309381,837.281995704,-2574.56124229,-8635.53184086,8717.00424908,-9152.04317972,-7935.94747058,-7555.53791382,3876.5084709,-4669.11327576,9564.9501525,-5238.51430331,sheltered_college_freshman,-3411.26547141,-1138.08952462,3280.06372195,-1889.22006381,984.477943946,290.16493317,-951.023451134,687.383263609
-11348.0588576,1408.57334342,-3087.65087079,-9012.36452181,9243.29183353,-9102.64877412,-7990.32446007,-8023.98846962,4093.41638235,-4136.84526127,10089.2144237,-5779.51966504,sheltered_college_freshman,-3515.77737653,-785.588735814,3727.55859282,-1726.21405135,1271.149422,1031.46859651,-1069.04448554,236.779729411
15680.2843013,666.771372409,-13348.1071295,7310.81239319,-7857.64136183,-16523.8132315,1050.07072823,15673.4581275,4006.34026818,-1863.89008478,522.020524461,-4491.02809987,paranoid_parrot,-4072.47405919,3542.77630634,96.974095973,-503.429869659,-2609.80202164,-579.323855793,-2812.99236152,4991.8877452
560.913131342,13669.6177198,-6470.67456631,-974.675983787,-6339.81058431,2719.9152673,-5083.06387069,-1084.85347168,822.72836503,340.023884526,-4578.9678125,6933.34144043,good_guy_greg,4718.61677678,1424.56344222,7437.30391611,-4871.52072431,-5657.8914779,4606.8248926,-1908.71581725,1508.66960471
260.990086294,11731.4125794,-6088.65672613,-1711.9341479,-3604.53887161,2349.48756869,-2197.11646424,415.046227848,-3108.08802973,-2534.11572742,-2398.19587737,7341.42658132,good_guy_greg,6329.73692943,-1936.72036856,6273.80282064,-8274.54859855,-3282.86874998,6846.00142668,302.738884335,853.415165128
-3922.03308046,10765.6587695,622.578574075,-2805.14391985,-3390.60161022,253.257887369,-2361.31290709,-1601.54546607,561.36062248,-4252.3271922,-8539.84630596,-4286.03666169,confession_bear,-971.862131623,-6901.93307389,838.673844592,6522.08950099,-4131.88824058,13.8656355622,-2492.12365858,4738.99096158
-4787.34508594,4155.06939938,-949.368875123,-4582.97328602,-2516.05983255,-3616.19243951,-6693.62539649,-5771.46423308,-4682.82167003,-6318.27340861,4759.50963315,390.875602156,sheltered_college_freshman,-409.68902988,-3721.94151007,1787.03946262,-5845.93791492,-2345.66759528,-8894.99726834,-2087.53801968,3140.73767666
-4174.45111128,8164.57526876,29535.2077653,14804.7658309,1278.65307506,-1454.46334621,-2621.20125128,5484.59564024,2342.18668098,559.209249865,1863.9725133,-1508.21666891,socially_awkward_penguin,2536.99352762,171.622843659,2582.45144536,-316.557265501,-476.732041018,812.790377122,-292.442246947,-921.244836339
-15228.5462742,-3371.1940863,-3884.56676512,-4483.69844812,9758.79940912,4678.37839538,4604.65692978,7475.2512063,-2945.08851141,8243.84489653,2290.23364527,-3312.81133817,college_liberal,4002.11959515,-765.353343875,2051.9684241,499.593952116,-3952.16421325,-1918.57184874,-866.650589299,877.50414817
-2613.54256958,11858.0302336,27123.2262911,13401.9861124,2309.39537117,-1776.57140942,-1384.31598623,4167.01610079,6074.87015921,517.709375716,-768.879295243,-2514.96347267,socially_awkward_penguin,1833.280452,1140.7088349,2507.64075652,-1925.45037635,-265.568160184,1052.92109832,-2048.7110964,-557.423309586
